
Validation Epoch: Epoch loss: 0.0124, Accuracy: 1672/1680 (99.524%)

Validation Epoch: Epoch loss: 0.0057, Accuracy: 1678/1680 (99.881%)

Validation Epoch: Epoch loss: 0.0121, Accuracy: 1672/1680 (99.524%)

Validation Epoch: Epoch loss: 0.0548, Accuracy: 1643/1680 (97.798%)

Validation Epoch: Epoch loss: 0.0306, Accuracy: 1668/1680 (99.286%)

Validation Epoch: Epoch loss: 0.0071, Accuracy: 1678/1680 (99.881%)

Validation Epoch: Epoch loss: 0.0046, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0562, Accuracy: 1648/1680 (98.095%)

Validation Epoch: Epoch loss: 0.0072, Accuracy: 1677/1680 (99.821%)

Validation Epoch: Epoch loss: 0.0047, Accuracy: 1677/1680 (99.821%)

Validation Epoch: Epoch loss: 0.0056, Accuracy: 1677/1680 (99.821%)

Validation Epoch: Epoch loss: 0.0059, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0089, Accuracy: 1676/1680 (99.762%)

Validation Epoch: Epoch loss: 0.0163, Accuracy: 1673/1680 (99.583%)

Validation Epoch: Epoch loss: 0.0076, Accuracy: 1677/1680 (99.821%)

Validation Epoch: Epoch loss: 0.0035, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0209, Accuracy: 1667/1680 (99.226%)

Validation Epoch: Epoch loss: 0.0080, Accuracy: 1677/1680 (99.821%)

Validation Epoch: Epoch loss: 0.0065, Accuracy: 1676/1680 (99.762%)

Validation Epoch: Epoch loss: 0.0072, Accuracy: 1678/1680 (99.881%)

Validation Epoch: Epoch loss: 0.0049, Accuracy: 1678/1680 (99.881%)

Validation Epoch: Epoch loss: 0.0167, Accuracy: 1674/1680 (99.643%)

Validation Epoch: Epoch loss: 0.0066, Accuracy: 1675/1680 (99.702%)

Validation Epoch: Epoch loss: 0.0043, Accuracy: 1678/1680 (99.881%)

Validation Epoch: Epoch loss: 0.0097, Accuracy: 1675/1680 (99.702%)

Validation Epoch: Epoch loss: 0.0333, Accuracy: 1660/1680 (98.810%)

Validation Epoch: Epoch loss: 0.0084, Accuracy: 1676/1680 (99.762%)

Validation Epoch: Epoch loss: 0.0099, Accuracy: 1674/1680 (99.643%)

Validation Epoch: Epoch loss: 0.0070, Accuracy: 1675/1680 (99.702%)

Validation Epoch: Epoch loss: 0.0204, Accuracy: 1667/1680 (99.226%)

Validation Epoch: Epoch loss: 0.0080, Accuracy: 1678/1680 (99.881%)

Validation Epoch: Epoch loss: 0.0054, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0121, Accuracy: 1674/1680 (99.643%)

Validation Epoch: Epoch loss: 0.0082, Accuracy: 1677/1680 (99.821%)

Validation Epoch: Epoch loss: 0.0077, Accuracy: 1677/1680 (99.821%)

Validation Epoch: Epoch loss: 0.0059, Accuracy: 1678/1680 (99.881%)

Validation Epoch: Epoch loss: 0.0072, Accuracy: 1678/1680 (99.881%)

Validation Epoch: Epoch loss: 0.0042, Accuracy: 1678/1680 (99.881%)

Validation Epoch: Epoch loss: 0.0317, Accuracy: 1657/1680 (98.631%)

Validation Epoch: Epoch loss: 0.0158, Accuracy: 1671/1680 (99.464%)

Validation Epoch: Epoch loss: 0.0028, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0088, Accuracy: 1677/1680 (99.821%)

Validation Epoch: Epoch loss: 0.0118, Accuracy: 1674/1680 (99.643%)

Validation Epoch: Epoch loss: 0.0145, Accuracy: 1671/1680 (99.464%)

Validation Epoch: Epoch loss: 0.0027, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0053, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0074, Accuracy: 1677/1680 (99.821%)

Validation Epoch: Epoch loss: 0.0040, Accuracy: 1678/1680 (99.881%)

Validation Epoch: Epoch loss: 0.0110, Accuracy: 1675/1680 (99.702%)

Validation Epoch: Epoch loss: 0.0051, Accuracy: 1677/1680 (99.821%)

Validation Epoch: Epoch loss: 0.3036, Accuracy: 1439/1680 (85.655%)

Validation Epoch: Epoch loss: 0.3244, Accuracy: 1469/1680 (87.440%)

Validation Epoch: Epoch loss: 0.0475, Accuracy: 1648/1680 (98.095%)

Validation Epoch: Epoch loss: 0.3257, Accuracy: 1459/1680 (86.845%)

Validation Epoch: Epoch loss: 0.0531, Accuracy: 1643/1680 (97.798%)

Validation Epoch: Epoch loss: 0.1842, Accuracy: 1563/1680 (93.036%)

Validation Epoch: Epoch loss: 0.0986, Accuracy: 1626/1680 (96.786%)

Validation Epoch: Epoch loss: 0.0182, Accuracy: 1670/1680 (99.405%)

Validation Epoch: Epoch loss: 0.0197, Accuracy: 1671/1680 (99.464%)

Validation Epoch: Epoch loss: 0.0487, Accuracy: 1647/1680 (98.036%)

Validation Epoch: Epoch loss: 0.0097, Accuracy: 1674/1680 (99.643%)

Validation Epoch: Epoch loss: 0.0220, Accuracy: 1668/1680 (99.286%)

Validation Epoch: Epoch loss: 0.0178, Accuracy: 1672/1680 (99.524%)

Validation Epoch: Epoch loss: 0.0195, Accuracy: 1669/1680 (99.345%)

Validation Epoch: Epoch loss: 0.0225, Accuracy: 1667/1680 (99.226%)

Validation Epoch: Epoch loss: 0.0101, Accuracy: 1673/1680 (99.583%)

Validation Epoch: Epoch loss: 0.0767, Accuracy: 1640/1680 (97.619%)

Validation Epoch: Epoch loss: 0.0074, Accuracy: 1676/1680 (99.762%)

Validation Epoch: Epoch loss: 0.0171, Accuracy: 1670/1680 (99.405%)

Validation Epoch: Epoch loss: 0.0073, Accuracy: 1676/1680 (99.762%)

Validation Epoch: Epoch loss: 0.0064, Accuracy: 1676/1680 (99.762%)

Validation Epoch: Epoch loss: 0.0028, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0160, Accuracy: 1666/1680 (99.167%)

Validation Epoch: Epoch loss: 0.0038, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0042, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0043, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0123, Accuracy: 1674/1680 (99.643%)

Validation Epoch: Epoch loss: 0.0740, Accuracy: 1633/1680 (97.202%)

Validation Epoch: Epoch loss: 0.0155, Accuracy: 1672/1680 (99.524%)

Validation Epoch: Epoch loss: 0.0020, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0210, Accuracy: 1663/1680 (98.988%)

Validation Epoch: Epoch loss: 0.0036, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0042, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0060, Accuracy: 1678/1680 (99.881%)

Validation Epoch: Epoch loss: 0.0088, Accuracy: 1675/1680 (99.702%)

Validation Epoch: Epoch loss: 0.0047, Accuracy: 1676/1680 (99.762%)

Validation Epoch: Epoch loss: 0.0067, Accuracy: 1675/1680 (99.702%)

Validation Epoch: Epoch loss: 0.0071, Accuracy: 1676/1680 (99.762%)

Validation Epoch: Epoch loss: 0.0372, Accuracy: 1660/1680 (98.810%)

Validation Epoch: Epoch loss: 0.0020, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0029, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0019, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0023, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0013, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0016, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0057, Accuracy: 1678/1680 (99.881%)

Validation Epoch: Epoch loss: 0.0131, Accuracy: 1674/1680 (99.643%)

Validation Epoch: Epoch loss: 0.0028, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0044, Accuracy: 1677/1680 (99.821%)

Validation Epoch: Epoch loss: 0.0020, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.2208, Accuracy: 1526/1680 (90.833%)

Validation Epoch: Epoch loss: 0.1714, Accuracy: 1565/1680 (93.155%)

Validation Epoch: Epoch loss: 0.0543, Accuracy: 1651/1680 (98.274%)

Validation Epoch: Epoch loss: 0.1689, Accuracy: 1582/1680 (94.167%)

Validation Epoch: Epoch loss: 0.0700, Accuracy: 1623/1680 (96.607%)

Validation Epoch: Epoch loss: 0.1797, Accuracy: 1572/1680 (93.571%)

Validation Epoch: Epoch loss: 0.0807, Accuracy: 1614/1664 (96.995%)

Validation Epoch: Epoch loss: 0.2490, Accuracy: 1509/1664 (90.685%)

Validation Epoch: Epoch loss: 0.0138, Accuracy: 1659/1664 (99.700%)

Validation Epoch: Epoch loss: 0.0352, Accuracy: 1642/1664 (98.678%)

Validation Epoch: Epoch loss: 0.0960, Accuracy: 1593/1664 (95.733%)

Validation Epoch: Epoch loss: 0.0224, Accuracy: 1650/1664 (99.159%)

Validation Epoch: Epoch loss: 0.0210, Accuracy: 1652/1664 (99.279%)

Validation Epoch: Epoch loss: 0.0222, Accuracy: 1656/1664 (99.519%)

Validation Epoch: Epoch loss: 0.0981, Accuracy: 1591/1664 (95.613%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Test set: Average loss: 0.0220, Accuracy: 1416/1536 (92.188%)

Validation Epoch: Epoch loss: 0.3638, Accuracy: 1425/1680 (84.821%)

Validation Epoch: Epoch loss: 0.1246, Accuracy: 1591/1680 (94.702%)

Validation Epoch: Epoch loss: 0.0647, Accuracy: 1648/1680 (98.095%)

Validation Epoch: Epoch loss: 0.0724, Accuracy: 1627/1680 (96.845%)

Validation Epoch: Epoch loss: 0.0596, Accuracy: 1646/1680 (97.976%)

Validation Epoch: Epoch loss: 0.0744, Accuracy: 1637/1680 (97.440%)

Test set: Average loss: 0.0069, Accuracy: 1475/1536 (96.029%)

Test set: Average loss: 0.0380, Accuracy: 1188/1536 (77.344%)

Test set: Average loss: 0.0083, Accuracy: 1452/1536 (94.531%)

Test set: Average loss: 0.0112, Accuracy: 1458/1536 (94.922%)

Test set: Average loss: 0.0139, Accuracy: 1381/1536 (89.909%)

Test set: Average loss: 0.0174, Accuracy: 1358/1536 (88.411%)

Validation Epoch: Epoch loss: 0.0739, Accuracy: 1625/1680 (96.726%)

Validation Epoch: Epoch loss: 0.0466, Accuracy: 1659/1680 (98.750%)

Validation Epoch: Epoch loss: 0.1980, Accuracy: 1550/1680 (92.262%)

Validation Epoch: Epoch loss: 0.0224, Accuracy: 1668/1680 (99.286%)

Validation Epoch: Epoch loss: 0.0231, Accuracy: 1672/1680 (99.524%)

Validation Epoch: Epoch loss: 0.0259, Accuracy: 1673/1680 (99.583%)

Validation Epoch: Epoch loss: 0.1206, Accuracy: 1611/1680 (95.893%)

Validation Epoch: Epoch loss: 0.0510, Accuracy: 1644/1680 (97.857%)

Validation Epoch: Epoch loss: 0.2926, Accuracy: 1496/1680 (89.048%)

Validation Epoch: Epoch loss: 0.0661, Accuracy: 1642/1680 (97.738%)

Validation Epoch: Epoch loss: 0.0172, Accuracy: 1677/1680 (99.821%)

Validation Epoch: Epoch loss: 0.0133, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.2743, Accuracy: 1535/1680 (91.369%)

Validation Epoch: Epoch loss: 0.0693, Accuracy: 1635/1680 (97.321%)

Validation Epoch: Epoch loss: 0.0536, Accuracy: 1636/1680 (97.381%)

Validation Epoch: Epoch loss: 0.0312, Accuracy: 1661/1680 (98.869%)

Validation Epoch: Epoch loss: 0.0203, Accuracy: 1673/1680 (99.583%)

Validation Epoch: Epoch loss: 0.0191, Accuracy: 1669/1680 (99.345%)

Validation Epoch: Epoch loss: 0.3014, Accuracy: 1457/1680 (86.726%)

Validation Epoch: Epoch loss: 0.0131, Accuracy: 1677/1680 (99.821%)

Validation Epoch: Epoch loss: 0.0095, Accuracy: 1678/1680 (99.881%)

Validation Epoch: Epoch loss: 0.0467, Accuracy: 1661/1680 (98.869%)

Validation Epoch: Epoch loss: 0.0167, Accuracy: 1670/1680 (99.405%)

Validation Epoch: Epoch loss: 0.0350, Accuracy: 1657/1680 (98.631%)

Validation Epoch: Epoch loss: 0.0721, Accuracy: 1635/1680 (97.321%)

Validation Epoch: Epoch loss: 0.0424, Accuracy: 1666/1680 (99.167%)

Validation Epoch: Epoch loss: 0.0299, Accuracy: 1667/1680 (99.226%)

Validation Epoch: Epoch loss: 0.0394, Accuracy: 1661/1680 (98.869%)

Validation Epoch: Epoch loss: 0.0653, Accuracy: 1637/1680 (97.440%)

Validation Epoch: Epoch loss: 0.0189, Accuracy: 1672/1680 (99.524%)

Validation Epoch: Epoch loss: 0.0595, Accuracy: 1648/1680 (98.095%)

Validation Epoch: Epoch loss: 0.0105, Accuracy: 1678/1680 (99.881%)

Validation Epoch: Epoch loss: 0.0439, Accuracy: 1663/1680 (98.988%)

Validation Epoch: Epoch loss: 0.0421, Accuracy: 1655/1680 (98.512%)

Validation Epoch: Epoch loss: 0.0484, Accuracy: 1661/1680 (98.869%)

Validation Epoch: Epoch loss: 0.0989, Accuracy: 1628/1680 (96.905%)

Validation Epoch: Epoch loss: 0.2315, Accuracy: 1526/1680 (90.833%)

Validation Epoch: Epoch loss: 0.1714, Accuracy: 1562/1680 (92.976%)

Validation Epoch: Epoch loss: 0.0415, Accuracy: 1658/1680 (98.690%)

Validation Epoch: Epoch loss: 0.0986, Accuracy: 1613/1680 (96.012%)

Validation Epoch: Epoch loss: 0.0219, Accuracy: 1668/1680 (99.286%)

Validation Epoch: Epoch loss: 0.0550, Accuracy: 1648/1680 (98.095%)

Validation Epoch: Epoch loss: 0.0700, Accuracy: 1629/1680 (96.964%)

Validation Epoch: Epoch loss: 0.0524, Accuracy: 1659/1680 (98.750%)

Validation Epoch: Epoch loss: 0.0990, Accuracy: 1616/1680 (96.190%)

Validation Epoch: Epoch loss: 0.0713, Accuracy: 1629/1680 (96.964%)

Validation Epoch: Epoch loss: 0.0422, Accuracy: 1654/1680 (98.452%)

Validation Epoch: Epoch loss: 0.7036, Accuracy: 1253/1680 (74.583%)

Validation Epoch: Epoch loss: 0.0248, Accuracy: 1668/1680 (99.286%)

Validation Epoch: Epoch loss: 0.0445, Accuracy: 1656/1680 (98.571%)

Validation Epoch: Epoch loss: 0.0499, Accuracy: 1650/1680 (98.214%)

Validation Epoch: Epoch loss: 0.0315, Accuracy: 1662/1680 (98.929%)

Validation Epoch: Epoch loss: 0.0757, Accuracy: 1641/1680 (97.679%)

Validation Epoch: Epoch loss: 0.2078, Accuracy: 1552/1680 (92.381%)

Validation Epoch: Epoch loss: 0.1492, Accuracy: 1579/1680 (93.988%)

Validation Epoch: Epoch loss: 0.0619, Accuracy: 1642/1680 (97.738%)

Validation Epoch: Epoch loss: 0.0321, Accuracy: 1665/1680 (99.107%)

Validation Epoch: Epoch loss: 0.0120, Accuracy: 1677/1680 (99.821%)

Validation Epoch: Epoch loss: 0.0424, Accuracy: 1658/1680 (98.690%)

Validation Epoch: Epoch loss: 0.0245, Accuracy: 1672/1680 (99.524%)

Validation Epoch: Epoch loss: 0.0409, Accuracy: 1648/1680 (98.095%)

Validation Epoch: Epoch loss: 0.1099, Accuracy: 1621/1680 (96.488%)

Validation Epoch: Epoch loss: 0.0243, Accuracy: 1667/1680 (99.226%)

Validation Epoch: Epoch loss: 0.0488, Accuracy: 1644/1680 (97.857%)

Validation Epoch: Epoch loss: 0.0631, Accuracy: 1646/1680 (97.976%)

Validation Epoch: Epoch loss: 0.0412, Accuracy: 1657/1680 (98.631%)

Validation Epoch: Epoch loss: 0.0560, Accuracy: 1649/1680 (98.155%)

Validation Epoch: Epoch loss: 0.0890, Accuracy: 1618/1680 (96.310%)

Validation Epoch: Epoch loss: 0.0603, Accuracy: 1648/1680 (98.095%)

Validation Epoch: Epoch loss: 0.0406, Accuracy: 1639/1664 (98.498%)

Validation Epoch: Epoch loss: 0.0469, Accuracy: 1631/1664 (98.017%)

Validation Epoch: Epoch loss: 0.0701, Accuracy: 1621/1664 (97.416%)

Validation Epoch: Epoch loss: 0.0320, Accuracy: 1641/1664 (98.618%)

Validation Epoch: Epoch loss: 0.1119, Accuracy: 1592/1664 (95.673%)

Validation Epoch: Epoch loss: 0.0105, Accuracy: 1659/1664 (99.700%)

Validation Epoch: Epoch loss: 0.0845, Accuracy: 1606/1664 (96.514%)

Validation Epoch: Epoch loss: 0.0326, Accuracy: 1648/1664 (99.038%)

Validation Epoch: Epoch loss: 0.0656, Accuracy: 1620/1664 (97.356%)

Validation Epoch: Epoch loss: 0.2919, Accuracy: 1493/1664 (89.724%)

Validation Epoch: Epoch loss: 0.0270, Accuracy: 1646/1664 (98.918%)

Validation Epoch: Epoch loss: 0.0363, Accuracy: 1636/1664 (98.317%)

Validation Epoch: Epoch loss: 0.0172, Accuracy: 1655/1664 (99.459%)

Validation Epoch: Epoch loss: 0.0183, Accuracy: 1655/1664 (99.459%)

Validation Epoch: Epoch loss: 0.0417, Accuracy: 1642/1664 (98.678%)

Validation Epoch: Epoch loss: 0.0691, Accuracy: 1622/1664 (97.476%)

Validation Epoch: Epoch loss: 0.1278, Accuracy: 1579/1664 (94.892%)

Validation Epoch: Epoch loss: 0.0429, Accuracy: 1632/1664 (98.077%)

Validation Epoch: Epoch loss: 0.1110, Accuracy: 1598/1664 (96.034%)

Validation Epoch: Epoch loss: 0.1089, Accuracy: 1600/1664 (96.154%)

Validation Epoch: Epoch loss: 0.0036, Accuracy: 1663/1664 (99.940%)

Validation Epoch: Epoch loss: 0.0024, Accuracy: 1663/1664 (99.940%)

Validation Epoch: Epoch loss: 0.0014, Accuracy: 1664/1664 (100.000%)

Validation Epoch: Epoch loss: 0.0014, Accuracy: 1664/1664 (100.000%)

Validation Epoch: Epoch loss: 0.0024, Accuracy: 1663/1664 (99.940%)

Validation Epoch: Epoch loss: 0.0026, Accuracy: 1663/1664 (99.940%)

Validation Epoch: Epoch loss: 0.0019, Accuracy: 1664/1664 (100.000%)

Validation Epoch: Epoch loss: 0.0016, Accuracy: 1664/1664 (100.000%)

Validation Epoch: Epoch loss: 0.0011, Accuracy: 1664/1664 (100.000%)

Validation Epoch: Epoch loss: 0.0011, Accuracy: 1664/1664 (100.000%)

Validation Epoch: Epoch loss: 0.0021, Accuracy: 1664/1664 (100.000%)

Validation Epoch: Epoch loss: 0.0016, Accuracy: 1664/1664 (100.000%)

Validation Epoch: Epoch loss: 0.0011, Accuracy: 1664/1664 (100.000%)

Validation Epoch: Epoch loss: 0.0019, Accuracy: 1664/1664 (100.000%)

Validation Epoch: Epoch loss: 0.0016, Accuracy: 1663/1664 (99.940%)

Validation Epoch: Epoch loss: 0.0029, Accuracy: 1662/1664 (99.880%)

Validation Epoch: Epoch loss: 0.0018, Accuracy: 1664/1664 (100.000%)

Validation Epoch: Epoch loss: 0.0043, Accuracy: 1661/1664 (99.820%)

Validation Epoch: Epoch loss: 0.0025, Accuracy: 1662/1664 (99.880%)

Validation Epoch: Epoch loss: 0.0014, Accuracy: 1664/1664 (100.000%)

Validation Epoch: Epoch loss: 0.0043, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0049, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0030, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0034, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0043, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0023, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0023, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0024, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0024, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0019, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0018, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0032, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0025, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0033, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0035, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0026, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0047, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0060, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0062, Accuracy: 1677/1680 (99.821%)

Validation Epoch: Epoch loss: 0.0027, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0023, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0016, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0048, Accuracy: 1678/1680 (99.881%)

Validation Epoch: Epoch loss: 0.0027, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0031, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0049, Accuracy: 1679/1680 (99.940%)

Validation Epoch: Epoch loss: 0.0029, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0045, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0027, Accuracy: 1680/1680 (100.000%)

Validation Epoch: Epoch loss: 0.0021, Accuracy: 1680/1680 (100.000%)
